#plot,ctr
#x,y,sp,age,mysize,tag,sprout
81.25451632,11.92989993,1,0,22.91831181,575,0
81.41867433,14.90478168,1,0,28.01126998,576,0
80.533973,15.86439449,1,0,19.83070591,577,0
83.02635646,17.37877972,1,0,15.69267739,578,0
80.19,20.0,2,0,2.44,580,86
80.51481274,20.5303043,2,0,3.787887646,581,86
80.56663363,20.56044523,2,0,1.17,582,86
80.56662864,20.70929876,2,0,1.68,583,86
80.25721585,20.85238316,2,0,2.14,584,86
80.24338945,20.51132229,2,0,5.825070917,585,86
80.11953539,20.62162614,2,0,5.092958179,586,86
80.32362871,20.6766378,2,0,5.315775099,587,86
80.1790351,20.87649777,2,0,2.864788976,588,86
79.93396239,20.82757894,2,0,1.77,589,86
79.73633434,20.7357087,2,0,1.66,590,86
79.77162816,20.80499032,2,0,2.13,591,86
85.00413067,28.31452282,1,0,14.92873366,592,0
85.68100781,28.15715677,1,0,14.29211389,594,0
84.7123931,29.98655162,2,0,3.278591828,595,87
81.52727027,28.38446486,1,0,24.15972036,596,0
80.27205126,29.83035672,1,0,12.70056446,597,0
82.57926802,30.63736983,2,0,7.352958371,598,88
84.31111181,33.33741171,2,0,7.703099246,600,89
84.22696695,33.21395056,2,0,2.45,601,89
84.39664427,33.39525306,2,0,0.9,602,89
85.80154232,33.7325363,1,0,22.85464983,603,0
86.32851042,32.80400579,1,0,17.12507188,604,0
87.66920763,32.57583027,1,0,16.36112815,605,0
88.45195936,31.75853606,2,0,7.384789359,606,90
88.32045732,31.801082,2,0,1.85,607,90
88.3800251,31.52672032,2,0,0.7,608,90
89.93156595,33.06982084,1,0,27.34281922,609,0
90.05225505,34.9699088,1,0,12.25493062,610,0
82.43576582,36.00226113,1,0,28.32957987,611,0
79.93534086,35.43915595,2,0,4.901972247,612,91
79.87601924,35.41228774,2,0,1.05,613,91
79.76416585,37.65774049,1,0,15.85183233,614,0
86.62078584,40.41217802,1,0,25.56028386,615,0
89.62737764,39.40642297,1,0,22.6636639,616,0
